Time;Concentration
6.0887585569978386E7;6.5422500336477E-4
6.0987585569978386E7;6.650793197950755E-4
6.1087585569978386E7;6.760765499112627E-4
6.1187585569978386E7;6.872180229828296E-4
6.1287585569978386E7;6.985050741561529E-4
6.1387585569978386E7;7.099390444235345E-4
6.1487585569978386E7;7.215212805918852E-4
6.1587585569978386E7;7.332531352510494E-4
6.1687585569978386E7;7.451359667417777E-4
6.1787585569978386E7;7.57171139123345E-4
6.1887585569978386E7;7.693600221408244E-4
6.1987585569978386E7;7.817039911920169E-4
6.2087585569978386E7;7.942044272940429E-4
6.2187585569978386E7;8.068627170495964E-4
6.2287585569978386E7;8.196802526128703E-4
6.2387585569978386E7;8.326584316551527E-4
6.2487585569978386E7;8.457986573301003E-4
6.2587585569978386E7;8.591023382386921E-4
6.2687585569978386E7;8.725708883938682E-4
6.2787585569978386E7;8.862057271848559E-4
6.2887585569978386E7;9.000082793411896E-4
6.2987585569978386E7;9.139799748964262E-4
6.3087585569978386E7;9.281222491515611E-4
6.3187585569978386E7;9.424365426381494E-4
6.3287585569978386E7;9.569243010811349E-4
6.3387585569978386E7;9.71586975361392E-4
6.3487585569978386E7;9.864260214779836E-4
6.3587585569978386E7;0.001001442900510141
6.3687585569978386E7;0.001016639078578967
6.3787585569978386E7;0.0010320160268088691
6.3887585569978386E7;0.0010475752212887243
6.3987585569978386E7;0.0010633181430327815
6.4087585569978386E7;0.0010792462779413037
6.4187585569978386E7;0.0010953611167609583
6.4287585569978386E7;0.001111664155044953
6.4387585569978386E7;0.0011281568931129264
6.4487585569978386E7;0.0011448408360105946
6.4587585569978386E7;0.0011617174934691623
6.4687585569978386E7;0.0011787883798644952
6.4787585569978386E7;0.0011960550141760637
6.4887585569978386E7;0.0012135189199456613
6.4987585569978386E7;0.0012311816252358976
6.5087585569978386E7;0.001249044662588476
6.5187585569978386E7;0.001267109568982254
6.5287585569978386E7;0.0012853778857910955
6.5387585569978386E7;0.0013038511587415156
6.5487585569978386E7;0.0013225309378701237
6.5587585569978386E7;0.0013414187774808688
6.5687585569978386E7;0.0013605162361020882
6.5787585569978386E7;0.0013798248764433695
6.5887585569978386E7;0.0013993462653522238
6.5987585569978386E7;0.0014190819737705776
6.6087585569978386E7;0.0014390335766910874
6.6187585569978386E7;0.0014592026531132776
6.6287585569978386E7;0.0014795907859995112
6.6387585569978386E7;0.001500199562230791
6.6487585569978386E7;0.0015210305725624027
6.6587585569978386E7;0.0015420854115793946
6.6687585569978386E7;0.0015633656776519067
6.6787585569978386E7;0.0015848729728903481
6.6887585569978386E7;0.001606608903100426
6.6987585569978386E7;0.0016285750777380369
6.7087585569978386E7;0.0016507731098640108
6.718758556997839E7;0.0016732046160987289
6.728758556997839E7;0.0016958712165766054
6.738758556997839E7;0.0017187745349004431
6.748758556997839E7;0.001741916198095665
6.758758556997839E7;0.0017652978365644268
6.768758556997839E7;0.0017889210840396146
6.778758556997839E7;0.0018127875775387284
6.788758556997839E7;0.0018368989573176579
6.798758556997839E7;0.0018612568668243555
6.808758556997839E7;0.0018858629526524056
6.818758556997839E7;0.0019107188644945
6.828758556997839E7;0.0019358262550958167
6.838758556997839E7;0.0019611867802073113
6.848758556997839E7;0.001986802098538921
6.858758556997839E7;0.0020126738717126886
6.868758556997839E7;0.0020388037642158022
6.878758556997839E7;0.002065193443353566
6.888758556997839E7;0.0020918445792022975
6.898758556997839E7;0.002118758844562155
6.908758556997839E7;0.0021459379149099005
6.918758556997839E7;0.0021733834683516054
6.928758556997839E7;0.0022010971855752955
6.938758556997839E7;0.002229080749803542
6.948758556997839E7;0.0022573358467460054
6.958758556997839E7;0.0022858641645519266
6.968758556997839E7;0.0023146673937625823
6.978758556997839E7;0.002343747227263693
6.988758556997839E7;0.0023731053602377965
6.998758556997839E7;0.0024027434901165933
7.008758556997839E7;0.0024326633165332534
7.018758556997839E7;0.002462866541274701
7.028758556997839E7;0.002493354868233878
7.038758556997839E7;0.0025241300033619837
7.048758556997839E7;0.002555193654620696
7.058758556997839E7;0.0025865475319343874
7.068758556997839E7;0.0026181933471423223
7.078758556997839E7;0.0026501328139508476
7.088758556997839E7;0.002682367647885586
7.098758556997839E7;0.0027148995662436243
7.108758556997839E7;0.0027477302880457005
7.118758556997839E7;0.0027808615339884007
7.128758556997839E7;0.0028142950263963682
7.138758556997839E7;0.002848032489174515
7.148758556997839E7;0.002882075647760253
7.158758556997839E7;0.0029164262290757442
7.168758556997839E7;0.002951085961480169
7.178758556997839E7;0.002986056574722017
7.188758556997839E7;0.0030213397998914092
7.198758556997839E7;0.0030569373693724454
7.208758556997839E7;0.0030928510167955825
7.218758556997839E7;0.0031290824769900543
7.228758556997839E7;0.003165633485936323
7.238758556997839E7;0.0032025057807185757
7.248758556997839E7;0.0032397010994772613
7.258758556997839E7;0.0032772211813616773
7.268758556997839E7;0.0033150677664826036
7.278758556997839E7;0.0033532425958649873
7.288758556997839E7;0.003391747411400684
7.298758556997839E7;0.0034305839558012564
7.308758556997839E7;0.0034697539725508314
7.318758556997839E7;0.0035092592058590206
7.328758556997839E7;0.003549101400613906
7.338758556997839E7;0.003589282302335095
7.348758556997839E7;0.0036298036571268386
7.358758556997839E7;0.003670667211631234
7.368758556997839E7;0.0037118747129814937
7.378758556997839E7;0.0037534279087552917
7.388758556997839E7;0.0037953285469281973
7.398758556997839E7;0.003837578375827186
7.408758556997839E7;0.003880179144084237
7.418758556997839E7;0.003923132600590016
7.428758556997839E7;0.003966440494447651
7.438758556997839E7;0.004010104574926598
7.448758556997839E7;0.004054126591416604
7.458758556997839E7;0.004098508293381761
7.468758556997839E7;0.004143251430314667
7.478758556997839E7;0.0041883577516906795
7.488758556997839E7;0.004233829006922274
7.498758556997839E7;0.004279666945313518
7.508758556997839E7;0.004325873316014637
7.518758556997839E7;0.00437244986797671
7.528758556997839E7;0.004419398349906449
7.538758556997839E7;0.00446672051022112
7.548758556997839E7;0.004514418097003565
7.558758556997839E7;0.004562492857957349
7.568758556997839E7;0.004610946540362014
7.578758556997839E7;0.004659780891028479
7.588758556997839E7;0.004708997656254538
7.598758556997839E7;0.004758598581780502
7.608758556997839E7;0.004808585412744959
7.618758556997839E7;0.004858959893640666
7.628758556997839E7;0.004909723768270579
7.638758556997839E7;0.004960878779704005
7.648758556997839E7;0.005012426670232897
7.658758556997839E7;0.005064369181328292
7.668758556997839E7;0.005116708053596863
7.678758556997839E7;0.00516944502673764
7.688758556997839E7;0.005222581839498862
7.698758556997839E7;0.005276120229634967
7.708758556997839E7;0.005330061933863734
7.718758556997839E7;0.005384408687823572
7.728758556997839E7;0.005439162226030957
7.738758556997839E7;0.005494324281838014
7.748758556997839E7;0.005549896587390265
7.758758556997839E7;0.0056058808735845135
7.768758556997839E7;0.0056622788700268906
7.778758556997839E7;0.005719092304991067
7.788758556997839E7;0.005776322905376611
7.798758556997839E7;0.005833972396667501
7.808758556997839E7;0.005892042502890823
7.818758556997839E7;0.005950534946575599
7.828758556997839E7;0.00600945144871181
7.838758556997839E7;0.006068793728709554
7.848758556997839E7;0.0061285635043583945
7.858758556997839E7;0.006188762491786865
7.868758556997839E7;0.006249392405422147
7.878758556997839E7;0.006310454957949905
7.888758556997839E7;0.00637195186027432
7.898758556997839E7;0.00643388482147827
7.908758556997839E7;0.006496255548783685
7.918758556997839E7;0.006559065747512109
7.928758556997839E7;0.006622317121045395
7.938758556997839E7;0.006686011370786606
7.948758556997839E7;0.006750150196121081
7.958758556997839E7;0.006814735294377694
7.968758556997839E7;0.006879768360790275
7.978758556997839E7;0.006945251088459232
7.988758556997839E7;0.007011185168313338
7.998758556997839E7;0.007077572289071718
8.008758556997839E7;0.007144414137206007
8.018758556997839E7;0.0072117123969027055
8.028758556997839E7;0.007279468750025712
8.038758556997839E7;0.00734768487607905
8.048758556997839E7;0.007416362452169771
8.058758556997839E7;0.007485503152971075
8.068758556997839E7;0.007555108650685588
8.078758556997839E7;0.007625180615008845
8.088758556997839E7;0.007695720713092975
8.098758556997839E7;0.007766730609510565
8.108758556997839E7;0.007838211966218719
8.118758556997839E7;0.007910166442523313
8.128758556997839E7;0.007982595695043454
8.138758556997839E7;0.008055501377676116
8.148758556997839E7;0.008128885141560991
8.158758556997839E7;0.008202748635045535
8.168758556997839E7;0.008277093503650189
8.178758556997839E7;0.008351921390033832
8.188758556997839E7;0.008427233933959413
8.198758556997839E7;0.00850303277225978
8.208758556997839E7;0.008579319538803726
8.218758556997839E7;0.008656095864462228
8.228758556997839E7;0.008733363377074874
8.238758556997839E7;0.00881112370141651
8.248758556997839E7;0.008889378459164095
8.258758556997839E7;0.008968129268863728
8.268758556997839E7;0.009047377745897915
8.278758556997839E7;0.009127125502453015
8.288758556997839E7;0.009207374147486905
8.298758556997839E7;0.009288125286696841
8.308758556997839E7;0.009369380522487526
8.318758556997839E7;0.009451141453939396
8.328758556997839E7;0.009533409676777092
8.338758556997839E7;0.009616186783338143
8.348758556997839E7;0.009699474362541885
8.358758556997839E7;0.009783273999858543
8.368758556997839E7;0.00986758727727855
8.378758556997839E7;0.009952415773282066
8.388758556997839E7;0.010037761062808698
8.398758556997839E7;0.010123624717227452
8.408758556997839E7;0.010210008304306864
8.418758556997839E7;0.01029691338818536
8.428758556997839E7;0.010384341529341808
8.438758556997839E7;0.010472294284566312
8.448758556997839E7;0.010560773206931173
8.458758556997839E7;0.0106497798457621
8.468758556997839E7;0.010739315746609598
8.478758556997839E7;0.010829382451220587
8.488758556997839E7;0.010919981497510224
8.498758556997839E7;0.011011114419533946
8.508758556997839E7;0.0111027827474597
8.518758556997839E7;0.011194988007540404
8.528758556997839E7;0.011287731722086622
8.538758556997839E7;0.01138101540943943
8.548758556997839E7;0.01147484058394351
8.558758556997839E7;0.011569208755920449
8.568758556997839E7;0.011664121431642254
8.578758556997839E7;0.011759580113305064
8.588758556997839E7;0.011855586299003087
8.598758556997839E7;0.011952141482702754
8.608758556997839E7;0.012049247154217058
8.618758556997839E7;0.012146904799180134
8.628758556997839E7;0.012245115899022033
8.638758556997839E7;0.012343881930943702
8.648758556997839E7;0.012443204367892192
8.658758556997839E7;0.012543084678536076
8.668758556997839E7;0.012643524327241053
8.678758556997839E7;0.012744524774045793
8.688758556997839E7;0.012846087474637974
8.698758556997839E7;0.012948213880330534
8.708758556997839E7;0.01305090543803814
8.718758556997839E7;0.013154163590253856
8.728758556997839E7;0.013257989775026027
8.738758556997839E7;0.01336238542593538
8.748758556997839E7;0.013467351972072317
8.758758556997839E7;0.013572890838014435
8.768758556997839E7;0.013679003443804237
8.778758556997839E7;0.013785691204927081
8.788758556997839E7;0.0138929555322893
8.798758556997839E7;0.014000797832196566
8.808758556997839E7;0.01410921950633244
8.818758556997839E7;0.014218221951737133
8.828758556997839E7;0.014327806560786483
8.838758556997839E7;0.01443797472117114
8.848758556997839E7;0.014548727815875937
8.858758556997839E7;0.014660067223159509
8.868758556997839E7;0.014771994316534068
8.878758556997839E7;0.014884510464745433
8.888758556997839E7;0.014997617031753232
8.898758556997839E7;0.015111315376711315
8.908758556997839E7;0.015225606853948396
8.918758556997839E7;0.015340492812948862
8.928758556997839E7;0.015455974598333826
8.938758556997839E7;0.015572053549842355
8.948758556997839E7;0.015688731002312915
8.958758556997839E7;0.015806008285665016
8.968758556997839E7;0.015923886724881067
8.978758556997839E7;0.016042367639988408
8.988758556997839E7;0.01616145234604159
8.998758556997839E7;0.016281142153104826
9.008758556997839E7;0.016401438366234623
9.018758556997839E7;0.016522342285462673
9.028758556997839E7;0.016643855205778893
9.038758556997839E7;0.016765978417114694
9.048758556997839E7;0.01688871320432644
9.058758556997839E7;0.01701206084717909
9.068758556997839E7;0.017136022620330073
9.078758556997839E7;0.01726059979331334
9.088758556997839E7;0.017385793630523616
9.098758556997839E7;0.017511605391200828
9.108758556997839E7;0.017638036329414797
9.118758556997839E7;0.017765087694050056
9.128758556997839E7;0.017892760728790872
9.138758556997839E7;0.018021056672106517
9.148758556997839E7;0.01814997675723667
9.158758556997839E7;0.018279522212177053
9.168758556997839E7;0.018409694259665245
9.178758556997839E7;0.018540494117166684
9.188758556997839E7;0.018671922996860886
9.198758556997839E7;0.01880398210562783
9.208758556997839E7;0.01893667264503455
9.218758556997839E7;0.019069995811321894
9.228758556997839E7;0.01920395279539152
9.238758556997839E7;0.019338544782793027
9.248758556997839E7;0.019473772953711322
9.258758556997839E7;0.019609638482954144
9.268758556997839E7;0.019746142539939792
9.278758556997839E7;0.019883286288685024
9.288758556997839E7;0.020021070887793167
9.298758556997839E7;0.02015949749044239
9.308758556997839E7;0.02029856724437418
9.318758556997839E7;0.020438281291882004
9.328758556997839E7;0.02057864076980013
9.338758556997839E7;0.02071964680949264
9.348758556997839E7;0.020861300536842677
9.358758556997839E7;0.021003603072241785
9.368758556997839E7;0.0211465555305795
9.378758556997839E7;0.02129015902123311
9.388758556997839E7;0.02143441464805755
9.398758556997839E7;0.021579323509375546
9.408758556997839E7;0.021724886697967894
9.418758556997839E7;0.021871105301063936
9.428758556997839E7;0.02201798040033217
9.438758556997839E7;0.022165513071871118
9.448758556997839E7;0.0223137043862003
9.458758556997839E7;0.02246255540825141
9.468758556997839E7;0.022612067197359673
9.478758556997839E7;0.02276224080725536
9.488758556997839E7;0.022913077286055492
9.498758556997839E7;0.02306457767625572
9.508758556997839E7;0.02321674301472236
9.518758556997839E7;0.02336957433268459
9.528758556997839E7;0.023523072655726857
9.538758556997839E7;0.02367723900378144
9.548758556997839E7;0.02383207439112115
9.558758556997839E7;0.023987579826352252
9.568758556997839E7;0.024143756312407498
9.578758556997839E7;0.024300604846539384
9.588758556997839E7;0.024458126420313538
9.598758556997839E7;0.024616322019602264
9.608758556997839E7;0.024775192624578293
9.618758556997839E7;0.024934739209708665
9.628758556997839E7;0.025094962743748797
9.638758556997839E7;0.025255864189736677
9.648758556997839E7;0.02541744450498726
9.658758556997839E7;0.02557970464108702
9.668758556997839E7;0.025742645543888634
9.678758556997839E7;0.025906268153505857
9.688758556997839E7;0.026070573404308555
9.698758556997839E7;0.02623556222491786
9.708758556997839E7;0.026401235538201517
9.718758556997839E7;0.02656759426126941
9.728758556997839E7;0.026734639305469165
9.738758556997839E7;0.026902371576382013
9.748758556997839E7;0.027070791973818713
9.758758556997839E7;0.027239901391815667
9.768758556997839E7;0.027409700718631223
9.778758556997839E7;0.027580190836742083
9.788758556997839E7;0.027751372622839852
9.798758556997839E7;0.02792324694782782
9.808758556997839E7;0.028095814676817776
9.818758556997839E7;0.028269076669127077
9.828758556997839E7;0.02844303377827582
9.838758556997839E7;0.028617686851984136
9.848758556997839E7;0.02879303673216969
9.858758556997839E7;0.028969084254945286
9.868758556997839E7;0.029145830250616626
9.878758556997839E7;0.029323275543680218
9.888758556997839E7;0.02950142095282144
9.898758556997839E7;0.02968026729091271
9.908758556997839E7;0.029859815365011852
9.918758556997839E7;0.030040065976360563
9.928758556997839E7;0.03022101992038303
9.938758556997839E7;0.030402677986684678
9.948758556997839E7;0.030585040959051114
9.958758556997839E7;0.03076810961544712
9.968758556997839E7;0.030951884728015848
9.978758556997839E7;0.03113636706307816
9.988758556997839E7;0.03132155738113202
9.998758556997839E7;0.03150745643685216
1.0008758556997839E8;0.031694064979089706
1.0018758556997839E8;0.03188138375087212
1.0028758556997839E8;0.03206941348940317
1.0038758556997839E8;0.03225815492606298
1.0048758556997839E8;0.032447608786408406
1.0058758556997839E8;0.032637775790173316
1.0068758556997839E8;0.032828656651269175
1.0078758556997839E8;0.033020252077785625
1.0088758556997839E8;0.03321256277199134
1.0098758556997839E8;0.03340558943033486
1.0108758556997839E8;0.033599332743445634
1.0118758556997839E8;0.03379379339613521
1.0128758556997839E8;0.03398897206739847
1.0138758556997839E8;0.03418486943041507
1.0148758556997839E8;0.034381486152550954
1.0158758556997839E8;0.03457882289536002
1.0168758556997839E8;0.03477688031458587
1.0178758556997839E8;0.034975659060163755
1.0188758556997839E8;0.03517515977622254
1.0198758556997839E8;0.03537538310108688
1.0208758556997839E8;0.035576329667279485
1.0218758556997839E8;0.03577800010152346
1.0228758556997839E8;0.035980395024744836
1.0238758556997839E8;0.03618351505207518
1.0248758556997839E8;0.03638736079285429
1.0258758556997839E8;0.036591932850633085
1.0268758556997839E8;0.036797231823176575
1.0278758556997839E8;0.03700325830246687
1.0288758556997839E8;0.037210012874706405
1.0298758556997839E8;0.03741749612032128
1.0308758556997839E8;0.037625708613964616
1.0318758556997839E8;0.037834650924520104
1.0328758556997839E8;0.03804432361510564
1.0338758556997839E8;0.03825472724307706
1.0348758556997839E8;0.038465862360032
1.0358758556997839E8;0.03867772951181388
1.0368758556997839E8;0.038890329238515924
1.0378758556997839E8;0.039103662074485374
1.0388758556997839E8;0.039317728548327775
1.0398758556997839E8;0.03953252918291132
1.0408758556997839E8;0.0397480644953714
1.0418758556997839E8;0.03996433499711516
1.0428758556997839E8;0.040181341193826194
1.0438758556997839E8;0.04039908358546937
1.0448758556997839E8;0.040617562666295716
1.0458758556997839E8;0.04083677892484744
